PeriodEnd,PeriodStart,Period,AirTemp,Dhi,Dni,Ghi,WindDirection10m,WindSpeed10m,lat,lon
2022-01-07T22:00:00Z,2022-01-07T21:00:00Z,PT60M,28.7,22,44,28,297,4,0,13.7
2022-01-07T23:00:00Z,2022-01-07T22:00:00Z,PT60M,29.4,93,404,203,294,4.8,0,13
2022-01-08T00:00:00Z,2022-01-07T23:00:00Z,PT60M,30.6,98,752,453,295,5.8,0,12.3
2022-01-08T01:00:00Z,2022-01-08T00:00:00Z,PT60M,32.3,273,484,589,296,5.8,0,11.6
2022-01-08T02:00:00Z,2022-01-08T01:00:00Z,PT60M,34.3,246,688,811,298,5.8,0,11.5
2022-01-08T03:00:00Z,2022-01-08T02:00:00Z,PT60M,36.3,288,701,936,298,6.2,0,11.8
2022-01-08T04:00:00Z,2022-01-08T03:00:00Z,PT60M,38.1,325,679,997,294,6.8,0,12.2
2022-01-08T05:00:00Z,2022-01-08T04:00:00Z,PT60M,39.6,162,936,1090,288,7.3,0,11.9
2022-01-08T06:00:00Z,2022-01-08T05:00:00Z,PT60M,40.1,265,744,966,283,7.5,0,11.2
2022-01-08T07:00:00Z,2022-01-08T06:00:00Z,PT60M,40,169,850,874,279,7.5,0,10.4
2022-01-08T08:00:00Z,2022-01-08T07:00:00Z,PT60M,39.8,137,818,698,280,7.6,0,9.7
2022-01-08T09:00:00Z,2022-01-08T08:00:00Z,PT60M,39.4,172,536,441,282,7.9,0,9
2022-01-08T10:00:00Z,2022-01-08T09:00:00Z,PT60M,38.9,116,355,222,280,7.9,0,8.4
2022-01-08T11:00:00Z,2022-01-08T10:00:00Z,PT60M,37.4,29,14,31,270,6.8,0,8.5
2022-01-08T12:00:00Z,2022-01-08T11:00:00Z,PT60M,35.6,0,0,0,258,6.5,0,9.1
2022-01-08T13:00:00Z,2022-01-08T12:00:00Z,PT60M,34.3,0,0,0,264,6.6,0,9.8
2022-01-08T14:00:00Z,2022-01-08T13:00:00Z,PT60M,33,0,0,0,290,5.6,0,10.2
2022-01-08T15:00:00Z,2022-01-08T14:00:00Z,PT60M,31.2,0,0,0,318,6.7,0,10.4
2022-01-08T16:00:00Z,2022-01-08T15:00:00Z,PT60M,29.1,0,0,0,323,7.3,0,10.6
2022-01-08T17:00:00Z,2022-01-08T16:00:00Z,PT60M,27.8,0,0,0,327,5.8,0,10.7
2022-01-08T18:00:00Z,2022-01-08T17:00:00Z,PT60M,27,0,0,0,321,4.6,0,10.6
2022-01-08T19:00:00Z,2022-01-08T18:00:00Z,PT60M,26.5,0,0,0,299,4.2,0,10.5
2022-01-08T20:00:00Z,2022-01-08T19:00:00Z,PT60M,26.1,0,0,0,295,4.3,0,10.3
2022-01-08T21:00:00Z,2022-01-08T20:00:00Z,PT60M,25.6,0,0,0,294,4.3,0,9.9
2022-01-08T22:00:00Z,2022-01-08T21:00:00Z,PT60M,25.7,16,157,33,280,4,0,9.6
2022-01-08T23:00:00Z,2022-01-08T22:00:00Z,PT60M,27.2,58,646,228,257,4.7,0,9.2
2022-01-09T00:00:00Z,2022-01-08T23:00:00Z,PT60M,29.4,107,749,460,236,5.7,0,8.8
2022-01-09T01:00:00Z,2022-01-09T00:00:00Z,PT60M,31.1,120,870,693,221,6,0,8.5
2022-01-09T02:00:00Z,2022-01-09T01:00:00Z,PT60M,32.7,107,973,901,218,5.9,0,8.4
2022-01-09T03:00:00Z,2022-01-09T02:00:00Z,PT60M,34.3,103,1021,1049,220,5.8,0,8.5
2022-01-09T04:00:00Z,2022-01-09T03:00:00Z,PT60M,35.9,106,1033,1126,228,5.8,0,8.6
2022-01-09T05:00:00Z,2022-01-09T04:00:00Z,PT60M,37.2,106,1032,1129,239,6,0,8.6
2022-01-09T06:00:00Z,2022-01-09T05:00:00Z,PT60M,37.9,106,1013,1057,249,5.9,0,8.7
2022-01-09T07:00:00Z,2022-01-09T06:00:00Z,PT60M,38.1,123,946,911,254,5.5,0,8.7
2022-01-09T08:00:00Z,2022-01-09T07:00:00Z,PT60M,38.1,106,909,726,251,5.2,0,8.9
2022-01-09T09:00:00Z,2022-01-09T08:00:00Z,PT60M,37.8,94,810,498,241,5,0,9.2
2022-01-09T10:00:00Z,2022-01-09T09:00:00Z,PT60M,37.1,62,675,259,232,5.3,0,9.5
2022-01-09T11:00:00Z,2022-01-09T10:00:00Z,PT60M,35.4,26,134,45,220,5.4,0,10.1
2022-01-09T12:00:00Z,2022-01-09T11:00:00Z,PT60M,33.4,0,0,0,213,5.4,0,10.9
2022-01-09T13:00:00Z,2022-01-09T12:00:00Z,PT60M,32.3,0,0,0,210,5.4,0,11.6
2022-01-09T14:00:00Z,2022-01-09T13:00:00Z,PT60M,31.5,0,0,0,200,5.5,0,12.3
2022-01-09T15:00:00Z,2022-01-09T14:00:00Z,PT60M,30.5,0,0,0,183,5.4,0,13
2022-01-09T16:00:00Z,2022-01-09T15:00:00Z,PT60M,29.3,0,0,0,164,6.4,0,13.6
2022-01-09T17:00:00Z,2022-01-09T16:00:00Z,PT60M,28.3,0,0,0,149,8.1,0,13.9
2022-01-09T18:00:00Z,2022-01-09T17:00:00Z,PT60M,27.7,0,0,0,139,8.4,0,14.1
2022-01-09T19:00:00Z,2022-01-09T18:00:00Z,PT60M,27,0,0,0,129,8.2,0,14.2
2022-01-09T20:00:00Z,2022-01-09T19:00:00Z,PT60M,26,0,0,0,123,8.5,0,13.9
2022-01-09T21:00:00Z,2022-01-09T20:00:00Z,PT60M,25.1,0,0,0,124,7.8,0,13.2
2022-01-09T22:00:00Z,2022-01-09T21:00:00Z,PT60M,24.7,15,146,31,128,7.1,0,12.5
2022-01-09T23:00:00Z,2022-01-09T22:00:00Z,PT60M,25.2,59,619,221,124,8.1,0,12
2022-01-10T00:00:00Z,2022-01-09T23:00:00Z,PT60M,26.5,84,810,463,118,9.2,0,11.5
2022-01-10T01:00:00Z,2022-01-10T00:00:00Z,PT60M,28.7,100,901,691,113,9,0,11.1
2022-01-10T02:00:00Z,2022-01-10T01:00:00Z,PT60M,31.3,114,948,885,105,8.4,0,10.8
2022-01-10T03:00:00Z,2022-01-10T02:00:00Z,PT60M,33.9,124,972,1024,98,7.8,0,10.6
2022-01-10T04:00:00Z,2022-01-10T03:00:00Z,PT60M,36,128,984,1099,96,6.9,0,10.5
2022-01-10T05:00:00Z,2022-01-10T04:00:00Z,PT60M,37.6,132,978,1101,94,6,0,10.5
2022-01-10T06:00:00Z,2022-01-10T05:00:00Z,PT60M,38.4,133,957,1032,89,5.2,0,10.6
2022-01-10T07:00:00Z,2022-01-10T06:00:00Z,PT60M,38.7,136,904,892,85,4.5,0,10.6
2022-01-10T08:00:00Z,2022-01-10T07:00:00Z,PT60M,38.8,329,367,587,93,3.9,0,10.7
2022-01-10T09:00:00Z,2022-01-10T08:00:00Z,PT60M,38.6,264,136,335,109,3.9,0,10.6
2022-01-10T10:00:00Z,2022-01-10T09:00:00Z,PT60M,37.9,75,0,75,108,3.7,0,10.6
2022-01-10T11:00:00Z,2022-01-10T10:00:00Z,PT60M,36.4,17,0,17,89,3.3,0,11.1
2022-01-10T12:00:00Z,2022-01-10T11:00:00Z,PT60M,34.1,0,0,0,62,4.6,0,11.8
2022-01-10T13:00:00Z,2022-01-10T12:00:00Z,PT60M,32.3,0,0,0,54,5.6,0,12.6
2022-01-10T14:00:00Z,2022-01-10T13:00:00Z,PT60M,32,0,0,0,85,5.1,0,13
2022-01-10T15:00:00Z,2022-01-10T14:00:00Z,PT60M,32.3,0,0,0,104,7.3,0,13.1
2022-01-10T16:00:00Z,2022-01-10T15:00:00Z,PT60M,31.5,0,0,0,83,7.6,0,13.1
2022-01-10T17:00:00Z,2022-01-10T16:00:00Z,PT60M,30.5,0,0,0,69,6.3,0,12.9
2022-01-10T18:00:00Z,2022-01-10T17:00:00Z,PT60M,29.7,0,0,0,81,4.3,0,12.6
2022-01-10T19:00:00Z,2022-01-10T18:00:00Z,PT60M,29.1,0,0,0,86,4.1,0,12.3
2022-01-10T20:00:00Z,2022-01-10T19:00:00Z,PT60M,28.3,0,0,0,80,4.8,0,11.7
2022-01-10T21:00:00Z,2022-01-10T20:00:00Z,PT60M,27.5,0,0,0,80,5.1,0,10.8
2022-01-10T22:00:00Z,2022-01-10T21:00:00Z,PT60M,27.3,16,2,16,85,5.5,0,10
2022-01-10T23:00:00Z,2022-01-10T22:00:00Z,PT60M,28.3,109,283,184,81,6.5,0,9.4
2022-01-11T00:00:00Z,2022-01-10T23:00:00Z,PT60M,30.5,189,420,391,68,6.9,0,8.9
2022-01-11T01:00:00Z,2022-01-11T00:00:00Z,PT60M,32.8,386,148,483,52,5.9,0,8.5
2022-01-11T02:00:00Z,2022-01-11T01:00:00Z,PT60M,34.6,313,548,761,38,4.6,0,8.2
2022-01-11T03:00:00Z,2022-01-11T02:00:00Z,PT60M,36.1,474,39,508,35,3.4,0,7.9
2022-01-11T04:00:00Z,2022-01-11T03:00:00Z,PT60M,37.4,377,0,377,46,2.5,0,7.7
2022-01-11T05:00:00Z,2022-01-11T04:00:00Z,PT60M,38.5,482,75,555,62,2,0,7.6
2022-01-11T06:00:00Z,2022-01-11T05:00:00Z,PT60M,39.3,348,591,901,69,1.6,0,7.5
2022-01-11T07:00:00Z,2022-01-11T06:00:00Z,PT60M,39.4,272,640,808,86,1.7,0,7.4
2022-01-11T08:00:00Z,2022-01-11T07:00:00Z,PT60M,37,377,146,483,97,0.9,0,7.4
2022-01-11T09:00:00Z,2022-01-11T08:00:00Z,PT60M,32.5,253,4,255,291,4,0,7.4
2022-01-11T10:00:00Z,2022-01-11T09:00:00Z,PT60M,29.9,45,0,45,285,5.1,0,7.4
2022-01-11T11:00:00Z,2022-01-11T10:00:00Z,PT60M,29.5,12,0,12,183,1.1,0,8.2
2022-01-11T12:00:00Z,2022-01-11T11:00:00Z,PT60M,28.9,0,0,0,105,2.5,0,9.6
2022-01-11T13:00:00Z,2022-01-11T12:00:00Z,PT60M,28.1,0,0,0,67,4.7,0,11
2022-01-11T14:00:00Z,2022-01-11T13:00:00Z,PT60M,28.2,0,0,0,65,8,0,11.8
2022-01-11T15:00:00Z,2022-01-11T14:00:00Z,PT60M,29.6,0,0,0,77,9,0,12.3
2022-01-11T16:00:00Z,2022-01-11T15:00:00Z,PT60M,30.6,0,0,0,86,8,0,12.6
2022-01-11T17:00:00Z,2022-01-11T16:00:00Z,PT60M,30.4,0,0,0,84,5.6,0,12.7
2022-01-11T18:00:00Z,2022-01-11T17:00:00Z,PT60M,30.5,0,0,0,72,3.1,0,12.7
2022-01-11T19:00:00Z,2022-01-11T18:00:00Z,PT60M,30.7,0,0,0,2,2.2,0,12.6
2022-01-11T20:00:00Z,2022-01-11T19:00:00Z,PT60M,30.6,0,0,0,348,3,0,12.4
2022-01-11T21:00:00Z,2022-01-11T20:00:00Z,PT60M,30.4,0,0,0,6,3.2,0,12
2022-01-11T22:00:00Z,2022-01-11T21:00:00Z,PT60M,30.6,16,4,16,25,1.9,0,11.6
2022-01-11T23:00:00Z,2022-01-11T22:00:00Z,PT60M,31,131,40,140,131,1.9,0,11.1
2022-01-12T00:00:00Z,2022-01-11T23:00:00Z,PT60M,31.7,276,49,298,130,3.6,0,10.4
2022-01-12T01:00:00Z,2022-01-12T00:00:00Z,PT60M,32.4,241,525,592,106,4.4,0,9.8
2022-01-12T02:00:00Z,2022-01-12T01:00:00Z,PT60M,33.5,203,755,819,89,4.3,0,9.7
2022-01-12T03:00:00Z,2022-01-12T02:00:00Z,PT60M,35.1,109,979,1014,78,4,0,9.9
2022-01-12T04:00:00Z,2022-01-12T03:00:00Z,PT60M,36.8,104,1005,1096,76,4,0,10.1
2022-01-12T05:00:00Z,2022-01-12T04:00:00Z,PT60M,38.2,104,1009,1104,80,4,0,10.3
2022-01-12T06:00:00Z,2022-01-12T05:00:00Z,PT60M,38.9,101,997,1039,85,4,0,10.6
2022-01-12T07:00:00Z,2022-01-12T06:00:00Z,PT60M,39.2,104,958,904,90,4,0,10.8
2022-01-12T08:00:00Z,2022-01-12T07:00:00Z,PT60M,39.4,183,706,673,92,3.9,0,10.8
2022-01-12T09:00:00Z,2022-01-12T08:00:00Z,PT60M,39.2,233,332,404,94,3.6,0,10.6
2022-01-12T10:00:00Z,2022-01-12T09:00:00Z,PT60M,38.8,136,10,140,103,3.2,0,10.4
2022-01-12T11:00:00Z,2022-01-12T10:00:00Z,PT60M,37.5,25,0,25,118,4.2,0,10.3
2022-01-12T12:00:00Z,2022-01-12T11:00:00Z,PT60M,35.9,0,0,0,120,5.2,0,10.2
2022-01-12T13:00:00Z,2022-01-12T12:00:00Z,PT60M,35.1,0,0,0,116,5.1,0,10.1
2022-01-12T14:00:00Z,2022-01-12T13:00:00Z,PT60M,34.4,0,0,0,114,4.9,0,10.2
2022-01-12T15:00:00Z,2022-01-12T14:00:00Z,PT60M,33.8,0,0,0,115,4.4,0,10.4
2022-01-12T16:00:00Z,2022-01-12T15:00:00Z,PT60M,33,0,0,0,114,4,0,10.5
2022-01-12T17:00:00Z,2022-01-12T16:00:00Z,PT60M,32.3,0,0,0,111,3.7,0,10.5
2022-01-12T18:00:00Z,2022-01-12T17:00:00Z,PT60M,31.6,0,0,0,107,3.4,0,10.3
2022-01-12T19:00:00Z,2022-01-12T18:00:00Z,PT60M,30.9,0,0,0,101,3,0,10.2
2022-01-12T20:00:00Z,2022-01-12T19:00:00Z,PT60M,30.2,0,0,0,100,2.5,0,9.9
2022-01-12T21:00:00Z,2022-01-12T20:00:00Z,PT60M,29.9,0,0,0,109,2.2,0,9.4
2022-01-12T22:00:00Z,2022-01-12T21:00:00Z,PT60M,30.5,17,83,26,113,3,0,9
2022-01-12T23:00:00Z,2022-01-12T22:00:00Z,PT60M,32.1,52,641,216,109,4.6,0,8.6
2022-01-13T00:00:00Z,2022-01-12T23:00:00Z,PT60M,34.3,69,845,459,94,5.7,0,8.1
2022-01-13T01:00:00Z,2022-01-13T00:00:00Z,PT60M,36.9,79,938,690,75,6.3,0,7.7
2022-01-13T02:00:00Z,2022-01-13T01:00:00Z,PT60M,38.7,85,992,888,61,6.5,0,7.5
2022-01-13T03:00:00Z,2022-01-13T02:00:00Z,PT60M,39.9,87,1023,1032,53,6.7,0,7.5
2022-01-13T04:00:00Z,2022-01-13T03:00:00Z,PT60M,40.8,96,1026,1107,53,6.3,0,7.5
2022-01-13T05:00:00Z,2022-01-13T04:00:00Z,PT60M,41.4,188,890,1070,60,5.1,0,7.4
2022-01-13T06:00:00Z,2022-01-13T05:00:00Z,PT60M,41.3,294,686,942,72,3.9,0,7.3
2022-01-13T07:00:00Z,2022-01-13T06:00:00Z,PT60M,41.1,242,719,842,83,3.3,0,7.3
2022-01-13T08:00:00Z,2022-01-13T07:00:00Z,PT60M,41.2,247,575,638,88,2.8,0,7.4
2022-01-13T09:00:00Z,2022-01-13T08:00:00Z,PT60M,41,116,734,482,91,2.7,0,7.7
2022-01-13T10:00:00Z,2022-01-13T09:00:00Z,PT60M,40.7,77,611,252,97,2.7,0,8
2022-01-13T11:00:00Z,2022-01-13T10:00:00Z,PT60M,39.8,24,152,46,105,2.6,0,8.5
2022-01-13T12:00:00Z,2022-01-13T11:00:00Z,PT60M,38.6,0,0,0,112,2.5,0,9.1
2022-01-13T13:00:00Z,2022-01-13T12:00:00Z,PT60M,37.7,0,0,0,103,2.6,0,9.6
2022-01-13T14:00:00Z,2022-01-13T13:00:00Z,PT60M,37,0,0,0,79,2.7,0,10
2022-01-13T15:00:00Z,2022-01-13T14:00:00Z,PT60M,36.2,0,0,0,60,2.8,0,10.3
2022-01-13T16:00:00Z,2022-01-13T15:00:00Z,PT60M,35.5,0,0,0,49,2.7,0,10.6
2022-01-13T17:00:00Z,2022-01-13T16:00:00Z,PT60M,35.1,0,0,0,106,0.9,0,10.9
2022-01-13T18:00:00Z,2022-01-13T17:00:00Z,PT60M,34.6,0,0,0,176,5.8,0,11.2
2022-01-13T19:00:00Z,2022-01-13T18:00:00Z,PT60M,33.6,0,0,0,173,9.3,0,11.4
2022-01-13T20:00:00Z,2022-01-13T19:00:00Z,PT60M,32.1,0,0,0,165,8.7,0,11.5
2022-01-13T21:00:00Z,2022-01-13T20:00:00Z,PT60M,30.8,0,0,0,156,7.5,0,11.4
2022-01-13T22:00:00Z,2022-01-13T21:00:00Z,PT60M,30.1,13,146,28,154,6.3,0,11.3
2022-01-13T23:00:00Z,2022-01-13T22:00:00Z,PT60M,30.8,48,675,218,157,6.9,0,10.9
2022-01-14T00:00:00Z,2022-01-13T23:00:00Z,PT60M,32.7,67,859,462,151,7.5,0,10.3
2022-01-14T01:00:00Z,2022-01-14T00:00:00Z,PT60M,35,81,943,694,140,7.1,0,9.6
2022-01-14T02:00:00Z,2022-01-14T01:00:00Z,PT60M,37.3,92,990,892,131,6.3,0,9.5
2022-01-14T03:00:00Z,2022-01-14T02:00:00Z,PT60M,39.1,99,1015,1036,125,5.3,0,9.7
2022-01-14T04:00:00Z,2022-01-14T03:00:00Z,PT60M,40.2,103,1028,1116,125,4.3,0,10
2022-01-14T05:00:00Z,2022-01-14T04:00:00Z,PT60M,41,106,1027,1123,131,3.3,0,10.1
2022-01-14T06:00:00Z,2022-01-14T05:00:00Z,PT60M,41.4,111,1003,1055,146,2.7,0,10.1
2022-01-14T07:00:00Z,2022-01-14T06:00:00Z,PT60M,41.7,143,908,904,165,2.7,0,10.1
2022-01-14T08:00:00Z,2022-01-14T07:00:00Z,PT60M,41.8,266,537,641,177,3.1,0,10.1
2022-01-14T09:00:00Z,2022-01-14T08:00:00Z,PT60M,41.7,239,347,413,186,3.7,0,10
2022-01-14T10:00:00Z,2022-01-14T09:00:00Z,PT60M,41.3,146,160,192,194,4.4,0,10
2022-01-14T11:00:00Z,2022-01-14T10:00:00Z,PT60M,40.3,33,75,42,200,4.7,0,10.3
2022-01-14T12:00:00Z,2022-01-14T11:00:00Z,PT60M,39.2,0,0,0,204,4.7,0,10.9
2022-01-14T13:00:00Z,2022-01-14T12:00:00Z,PT60M,38.3,0,0,0,182,5.6,0,11.4
2022-01-14T14:00:00Z,2022-01-14T13:00:00Z,PT60M,37.3,0,0,0,163,6.6,0,11.9
2022-01-14T15:00:00Z,2022-01-14T14:00:00Z,PT60M,36.4,0,0,0,151,6.7,0,12.2
2022-01-14T16:00:00Z,2022-01-14T15:00:00Z,PT60M,35.3,0,0,0,131,7.2,0,12.5
2022-01-14T17:00:00Z,2022-01-14T16:00:00Z,PT60M,34.6,0,0,0,108,6.9,0,12.6
2022-01-14T18:00:00Z,2022-01-14T17:00:00Z,PT60M,33.9,0,0,0,103,4.5,0,12.3
2022-01-14T19:00:00Z,2022-01-14T18:00:00Z,PT60M,32.8,0,0,0,115,2.1,0,12.1
2022-01-14T20:00:00Z,2022-01-14T19:00:00Z,PT60M,32,0,0,0,82,1.9,0,11.9
2022-01-14T21:00:00Z,2022-01-14T20:00:00Z,PT60M,31.3,0,0,0,71,2.6,0,11.6
2022-01-14T22:00:00Z,2022-01-14T21:00:00Z,PT60M,30.8,13,42,18,72,3.1,0,11.3
2022-01-14T23:00:00Z,2022-01-14T22:00:00Z,PT60M,31.5,85,434,191,70,3.8,0,10.9
2022-01-15T00:00:00Z,2022-01-14T23:00:00Z,PT60M,33.3,131,631,423,41,5.5,0,10.3
2022-01-15T01:00:00Z,2022-01-15T00:00:00Z,PT60M,35.5,196,666,629,10,7.4,0,9.7
2022-01-15T02:00:00Z,2022-01-15T01:00:00Z,PT60M,37.6,171,832,843,359,7.8,0,9.5
2022-01-15T03:00:00Z,2022-01-15T02:00:00Z,PT60M,39.2,153,916,998,5,7.7,0,9.7
2022-01-15T04:00:00Z,2022-01-15T03:00:00Z,PT60M,40.3,341,643,973,8,7.7,0,9.9
2022-01-15T05:00:00Z,2022-01-15T04:00:00Z,PT60M,41.1,281,746,1019,9,7.6,0,10
2022-01-15T06:00:00Z,2022-01-15T05:00:00Z,PT60M,40.4,147,930,1022,12,7.2,0,10.1
2022-01-15T07:00:00Z,2022-01-15T06:00:00Z,PT60M,34,149,877,885,32,9.3,0,10.2
2022-01-15T08:00:00Z,2022-01-15T07:00:00Z,PT60M,29.3,243,569,641,43,12.5,0,10.2
2022-01-15T09:00:00Z,2022-01-15T08:00:00Z,PT60M,30.4,189,4,192,46,13,0,10.3
2022-01-15T10:00:00Z,2022-01-15T09:00:00Z,PT60M,31.4,24,0,24,54,11.1,0,10.3
2022-01-15T11:00:00Z,2022-01-15T10:00:00Z,PT60M,31.7,17,0,17,58,7.8,0,10.6
2022-01-15T12:00:00Z,2022-01-15T11:00:00Z,PT60M,30.6,0,0,0,41,8.7,0,11.1
2022-01-15T13:00:00Z,2022-01-15T12:00:00Z,PT60M,29.2,0,0,0,37,11.6,0,11.6
2022-01-15T14:00:00Z,2022-01-15T13:00:00Z,PT60M,28.8,0,0,0,35,9.6,0,12.1
2022-01-15T15:00:00Z,2022-01-15T14:00:00Z,PT60M,29.2,0,0,0,33,7.9,0,12.8
2022-01-15T16:00:00Z,2022-01-15T15:00:00Z,PT60M,29.4,0,0,0,32,8.9,0,13.4
2022-01-15T17:00:00Z,2022-01-15T16:00:00Z,PT60M,28.6,0,0,0,33,9.7,0,13.6
2022-01-15T18:00:00Z,2022-01-15T17:00:00Z,PT60M,27,0,0,0,42,9,0,13.6
2022-01-15T19:00:00Z,2022-01-15T18:00:00Z,PT60M,25.9,0,0,0,44,8.2,0,13.6
2022-01-15T20:00:00Z,2022-01-15T19:00:00Z,PT60M,25.4,0,0,0,43,8,0,13.4
2022-01-15T21:00:00Z,2022-01-15T20:00:00Z,PT60M,24.8,0,0,0,49,7.1,0,13
2022-01-15T22:00:00Z,2022-01-15T21:00:00Z,PT60M,24.4,12,111,24,53,6.6,0,12.6
2022-01-15T23:00:00Z,2022-01-15T22:00:00Z,PT60M,24.8,55,596,203,53,6.9,0,11.8
2022-01-16T00:00:00Z,2022-01-15T23:00:00Z,PT60M,25.9,78,799,442,54,7.1,0,10.7
2022-01-16T01:00:00Z,2022-01-16T00:00:00Z,PT60M,27.6,92,895,671,54,6.7,0,9.7
2022-01-16T02:00:00Z,2022-01-16T01:00:00Z,PT60M,29.4,102,949,866,50,6,0,9.4
2022-01-16T03:00:00Z,2022-01-16T02:00:00Z,PT60M,31.2,107,979,1010,44,5,0,9.9
2022-01-16T04:00:00Z,2022-01-16T03:00:00Z,PT60M,32.8,111,993,1089,40,3.9,0,10.4
2022-01-16T05:00:00Z,2022-01-16T04:00:00Z,PT60M,34.1,112,994,1096,40,3,0,10.7
2022-01-16T06:00:00Z,2022-01-16T05:00:00Z,PT60M,35,110,979,1032,52,2.4,0,10.9
2022-01-16T07:00:00Z,2022-01-16T06:00:00Z,PT60M,35.6,169,838,871,67,2.6,0,11
2022-01-16T08:00:00Z,2022-01-16T07:00:00Z,PT60M,36.1,188,706,671,71,3.5,0,11.1
2022-01-16T09:00:00Z,2022-01-16T08:00:00Z,PT60M,34.8,124,698,474,45,4.6,0,11
2022-01-16T10:00:00Z,2022-01-16T09:00:00Z,PT60M,31.8,117,225,193,21,7.5,0,10.9
2022-01-16T11:00:00Z,2022-01-16T10:00:00Z,PT60M,31.3,14,13,15,26,7.7,0,11.3
2022-01-16T12:00:00Z,2022-01-16T11:00:00Z,PT60M,31.8,0,0,0,39,6.2,0,11.9
2022-01-16T13:00:00Z,2022-01-16T12:00:00Z,PT60M,30.4,0,0,0,30,6.4,0,12.6
2022-01-16T14:00:00Z,2022-01-16T13:00:00Z,PT60M,29.1,0,0,0,33,3.8,0,13.1
2022-01-16T15:00:00Z,2022-01-16T14:00:00Z,PT60M,27.3,0,0,0,132,4.1,0,13.5
2022-01-16T16:00:00Z,2022-01-16T15:00:00Z,PT60M,24.7,0,0,0,134,9.2,0,13.8
2022-01-16T17:00:00Z,2022-01-16T16:00:00Z,PT60M,23.1,0,0,0,131,11,0,14
2022-01-16T18:00:00Z,2022-01-16T17:00:00Z,PT60M,23.5,0,0,0,127,11,0,13.9
2022-01-16T19:00:00Z,2022-01-16T18:00:00Z,PT60M,24,0,0,0,120,10.4,0,13.9
2022-01-16T20:00:00Z,2022-01-16T19:00:00Z,PT60M,24,0,0,0,106,8.5,0,13.5
2022-01-16T21:00:00Z,2022-01-16T20:00:00Z,PT60M,24,0,0,0,88,7.4,0,12.9
2022-01-16T22:00:00Z,2022-01-16T21:00:00Z,PT60M,24.5,12,101,23,78,6.6,0,12.3
2022-01-16T23:00:00Z,2022-01-16T22:00:00Z,PT60M,25.4,58,579,200,71,7.3,0,11.7
2022-01-17T00:00:00Z,2022-01-16T23:00:00Z,PT60M,26.5,86,778,440,72,7.8,0,11.2
2022-01-17T01:00:00Z,2022-01-17T00:00:00Z,PT60M,28,105,875,669,71,7.2,0,10.7
2022-01-17T02:00:00Z,2022-01-17T01:00:00Z,PT60M,29.8,119,927,865,68,6.7,0,10.5
2022-01-17T03:00:00Z,2022-01-17T02:00:00Z,PT60M,31.5,288,697,926,71,6.1,0,10.6
2022-01-17T04:00:00Z,2022-01-17T03:00:00Z,PT60M,32.9,320,675,986,77,5.7,0,10.7
2022-01-17T05:00:00Z,2022-01-17T04:00:00Z,PT60M,33.9,346,645,985,82,5.3,0,10.7
2022-01-17T06:00:00Z,2022-01-17T05:00:00Z,PT60M,34.4,472,386,835,82,4.7,0,10.5
2022-01-17T07:00:00Z,2022-01-17T06:00:00Z,PT60M,34.3,413,370,725,82,4.3,0,10.4
2022-01-17T08:00:00Z,2022-01-17T07:00:00Z,PT60M,31.9,236,601,650,123,5.5,0,10.3
2022-01-17T09:00:00Z,2022-01-17T08:00:00Z,PT60M,27.3,184,508,436,134,9.7,0,10.2
2022-01-17T10:00:00Z,2022-01-17T09:00:00Z,PT60M,24.7,96,481,234,129,9.9,0,10.2
2022-01-17T11:00:00Z,2022-01-17T10:00:00Z,PT60M,25.8,26,133,45,127,7.2,0,10.7
2022-01-17T12:00:00Z,2022-01-17T11:00:00Z,PT60M,27.6,0,0,0,117,5.6,0,11.5
2022-01-17T13:00:00Z,2022-01-17T12:00:00Z,PT60M,28.4,0,0,0,106,5.2,0,12.3
2022-01-17T14:00:00Z,2022-01-17T13:00:00Z,PT60M,28.6,0,0,0,102,7.9,0,13.1
2022-01-17T15:00:00Z,2022-01-17T14:00:00Z,PT60M,27.9,0,0,0,93,10.6,0,13.9
2022-01-17T16:00:00Z,2022-01-17T15:00:00Z,PT60M,27.1,0,0,0,81,10.8,0,14.7
2022-01-17T17:00:00Z,2022-01-17T16:00:00Z,PT60M,26.3,0,0,0,77,10.3,0,15.2
2022-01-17T18:00:00Z,2022-01-17T17:00:00Z,PT60M,25.4,0,0,0,78,9.6,0,15.5
2022-01-17T19:00:00Z,2022-01-17T18:00:00Z,PT60M,24.7,0,0,0,82,9.2,0,15.7
2022-01-17T20:00:00Z,2022-01-17T19:00:00Z,PT60M,24.2,0,0,0,86,9,0,15.4
2022-01-17T21:00:00Z,2022-01-17T20:00:00Z,PT60M,23.6,0,0,0,91,8.8,0,14.8
2022-01-17T22:00:00Z,2022-01-17T21:00:00Z,PT60M,23.2,15,34,18,96,8.6,0,14.1
2022-01-17T23:00:00Z,2022-01-17T22:00:00Z,PT60M,23.3,67,497,194,99,9.2,0,13.5
2022-01-18T00:00:00Z,2022-01-17T23:00:00Z,PT60M,24.1,116,687,426,98,9.7,0,12.8
2022-01-18T01:00:00Z,2022-01-18T00:00:00Z,PT60M,25.3,200,663,622,97,9.2,0,12.1
2022-01-18T02:00:00Z,2022-01-18T01:00:00Z,PT60M,26.7,364,456,730,95,8.8,0,12
2022-01-18T03:00:00Z,2022-01-18T02:00:00Z,PT60M,28.2,319,647,913,95,8.4,0,12.2
