Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433
Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673
Temperature,Speed,Direction,Pressure,Temperature,Speed,Direction,Pressure
C,m/s,degrees,atm,C,m/s,degrees,atm
9.4,6.012,10.3,0.9970885763631877,9.4,4.318871135991024,10.3,0.9970885763631877
9.4,6.354,4.3,0.9967924993831729,9.4,4.564555422170155,4.3,0.9967924993831729
9.4,6.992,0.0,0.9964964224031582,9.4,5.022878739662216,0.0,0.9964964224031582
9.5,7.602,0.4,0.9961016530964717,9.5,5.461087554192244,0.4,0.9961016530964717
9.6,8.689,357.3,0.9958055761164569,9.6,6.241961294182637,357.3,0.9958055761164569
9.7,8.719,356.8,0.9954108068097706,9.7,6.263512547356244,356.8,0.9954108068097706
9.7,9.185,354.5,0.9952134221564273,9.7,6.5982753466529545,354.5,0.9952134221564273
9.7,9.62,353.6,0.9952134221564273,9.7,6.9107685176702685,353.6,0.9952134221564273
9.7,9.962,351.7,0.9952134221564273,9.7,7.156452803849399,351.7,0.9952134221564273
9.8,12.212,350.8,0.995312114483099,9.8,8.772796791869991,350.8,0.995312114483099
10.1,12.87,348.0,0.9955094991364422,10.1,9.245487611477792,348.0,0.9955094991364422
10.4,11.619,346.2,0.9957068837897853,10.4,8.346800354138344,346.2,0.9957068837897853
10.7,9.89,343.4,0.9957068837897853,10.7,7.104729796232741,343.4,0.9957068837897853
11.1,7.176,342.8,0.9954108068097706,11.1,5.1550597591270115,342.8,0.9954108068097706
11.6,7.354,340.1,0.9951147298297557,11.6,5.282930527957085,340.1,0.9951147298297557
11.8,7.548,338.5,0.9948186528497409,11.8,5.4222952984797494,338.5,0.9948186528497409
12.0,7.016,333.2,0.9946212681963977,12.0,5.040119742201102,333.2,0.9946212681963977
12.1,6.352,325.8,0.994325191216383,12.1,4.5631186719585815,325.8,0.994325191216383
11.9,5.937,327.5,0.9944238835430546,11.9,4.264993003057005,327.5,0.9944238835430546
11.4,5.268,332.2,0.9948186528497409,11.4,3.784400057285548,332.2,0.9948186528497409
10.9,5.398,336.1,0.9952134221564273,10.9,3.8777888210378495,336.1,0.9952134221564273
10.3,5.581,347.5,0.9956081914631137,10.3,4.009251465396858,347.5,0.9956081914631137
9.7,6.968,359.2,0.9960029607698002,9.7,5.00563773712333,359.2,0.9960029607698002
9.0,9.245,7.3,0.9963977300764866,9.0,6.6413778530001695,7.3,0.9963977300764866
8.8,11.917,7.0,0.9965951147298298,8.8,8.560876135662848,7.0,0.9965951147298298
9.1,12.829,8.0,0.9966938070565013,9.1,9.216034232140528,8.0,0.9966938070565013
9.3,13.435,6.5,0.9966938070565013,9.3,9.651369546247409,6.5,0.9966938070565013
9.4,14.22,4.9,0.9966938070565013,9.4,10.215294004290149,4.9,0.9966938070565013
9.4,14.407,4.4,0.9966938070565013,9.4,10.349630149072304,4.4,0.9966938070565013
9.3,14.758,2.2,0.9967924993831729,9.3,10.601779811203517,2.2,0.9967924993831729
9.3,15.145,359.5,0.9967924993831729,9.3,10.879790977143058,359.5,0.9967924993831729
9.3,15.72,358.4,0.9967924993831729,9.3,11.292856662970545,358.4,0.9967924993831729
9.3,15.184,353.1,0.9968911917098446,9.3,10.907807606268747,353.1,0.9968911917098446
9.4,15.593,346.7,0.9971872686898593,9.4,11.201623024535603,346.7,0.9971872686898593
9.7,15.871,342.2,0.997779422649889,9.7,11.40133130394437,342.2,0.997779422649889
9.9,14.864,339.4,0.9983715766099186,9.9,10.677927572416932,339.4,0.9983715766099186
10.3,14.078,339.4,0.9985689612632618,10.3,10.113284739268405,339.4,0.9985689612632618
10.9,13.094,341.2,0.9984702689365902,10.9,9.406403635174064,341.2,0.9984702689365902
11.4,11.908,342.0,0.998272884283247,11.4,8.554410759710764,342.0,0.998272884283247
11.7,11.898,339.1,0.9980754996299037,11.7,8.547227008652895,339.1,0.9980754996299037
11.8,12.289,338.4,0.9978781149765606,11.8,8.828111675015586,338.4,0.9978781149765606
11.9,11.547,333.7,0.9976807303232174,11.9,8.295077346521685,333.7,0.9976807303232174
11.8,10.232,327.8,0.9976807303232174,11.8,7.350414082411869,327.8,0.9976807303232174
11.5,9.335,327.7,0.9979768073032322,11.5,6.706031612520994,327.7,0.9979768073032322
11.2,9.189,309.8,0.9983715766099186,11.2,6.601148847076103,309.8,0.9983715766099186
10.7,9.881,310.1,0.9986676535899334,10.7,7.098264420280658,310.1,0.9986676535899334
9.9,9.32,241.7,0.9989637305699482,9.9,6.695255985934191,241.7,0.9989637305699482
9.2,3.694,205.8,0.999259807549963,9.2,2.6536776407769205,205.8,0.999259807549963
8.8,1.334,198.0,0.9994571922033062,8.8,0.9583123911197651,198.0,0.9994571922033062
8.9,2.419,29.2,0.9993584998766346,8.9,1.7377493808985844,29.2,0.9993584998766346
9.0,3.325,107.0,0.999259807549963,9.0,2.388597226741543,107.0,0.999259807549963
8.9,1.75,185.2,0.9990624228966197,8.9,1.257156435127128,185.2,0.9990624228966197
8.7,0.571,81.9,0.9988650382432767,8.7,0.41019218540433716,81.9,0.9988650382432767
8.5,1.626,52.4,0.9986676535899334,8.5,1.1680779220095485,52.4,0.9986676535899334
8.3,2.724,54.8,0.9986676535899334,8.3,1.9568537881635983,54.8,0.9986676535899334
8.2,1.003,13.3,0.998766345916605,8.2,0.7205302311042909,13.3,0.998766345916605
8.1,2.923,207.9,0.9989637305699482,8.1,2.0998104342151973,207.9,0.9989637305699482
8.3,0.821,130.3,0.9991611152232913,8.3,0.5897859618510697,130.3,0.9991611152232913
8.8,2.924,55.1,0.9996545768566494,8.8,2.100528809320984,55.1,0.9996545768566494
9.3,4.2,34.7,1.0000493461633357,9.3,3.0171754443051073,34.7,1.0000493461633357
9.9,4.891,358.6,1.0000493461633357,9.9,3.5135726424038762,358.6,1.0000493461633357
10.5,3.323,334.4,0.9995558845299778,10.5,2.3871604765299694,334.4,0.9995558845299778
11.2,3.275,346.7,0.9990624228966197,11.2,2.3526784714521964,346.7,0.9990624228966197
11.6,2.449,322.7,0.9985689612632618,11.6,1.7593006340721922,322.7,0.9985689612632618
11.9,2.003,246.8,0.9979768073032322,11.9,1.4389053368912215,246.8,0.9979768073032322
12.2,2.255,240.5,0.9973846533432026,12.2,1.6199358635495278,240.5,0.9973846533432026
12.2,4.716,180.0,0.997285961016531,12.2,3.3878569988911633,180.0,0.997285961016531
12.1,5.593,206.1,0.9974833456698742,12.1,4.017871966666301,206.1,0.9974833456698742
12.0,5.617,247.8,0.9976807303232174,12.0,4.035112969205187,247.8,0.9976807303232174
11.4,11.693,247.0,0.9978781149765606,11.4,8.399960111966575,247.0,0.9978781149765606
10.1,6.911,265.3,0.9978781149765606,10.1,4.964690356093475,265.3,0.9978781149765606
8.8,9.438,264.7,0.9978781149765606,8.8,6.780024248417049,264.7,0.9978781149765606
8.5,11.216,258.3,0.9976807303232174,8.5,8.05729518650621,258.3,0.9976807303232174
9.2,11.692,257.3,0.997285961016531,9.2,8.39924173686079,257.3,0.997285961016531
9.8,12.024,256.3,0.9967924993831729,9.8,8.637742271982049,256.3,0.9967924993831729
10.0,12.271,260.8,0.9963977300764866,10.0,8.815180923111422,260.8,0.9963977300764866
9.9,11.1,261.1,0.9960029607698002,9.9,7.973963674234926,261.1,0.9960029607698002
9.8,9.388,265.6,0.9956081914631137,9.8,6.744105493127702,265.6,0.9956081914631137
9.6,8.862,273.2,0.995312114483099,9.6,6.366240187483776,273.2,0.995312114483099
9.3,9.751,276.8,0.995312114483099,9.3,7.004875656528357,276.8,0.995312114483099
9.1,10.626,281.9,0.995312114483099,9.1,7.633453874091921,281.9,0.995312114483099
9.3,11.293,289.4,0.9954108068097706,9.3,8.112610069651803,289.4,0.9954108068097706
9.9,11.575,290.8,0.9956081914631137,9.9,8.315191849483718,290.8,0.9956081914631137
10.6,11.275,290.0,0.9959042684431285,10.6,8.09967931774764,290.0,0.9959042684431285
11.4,10.278,295.0,0.9956081914631137,11.4,7.383459337278071,295.0,0.9956081914631137
12.3,13.657,289.8,0.9948186528497409,12.3,9.810848819732108,289.8,0.9948186528497409
13.2,14.967,288.9,0.9940291142363682,13.2,10.751920208312985,288.9,0.9940291142363682
13.8,15.477,290.4,0.9932395756229953,13.8,11.118291512264319,290.4,0.9932395756229953
14.1,14.822,288.8,0.9924500370096225,14.1,10.647755817973879,288.8,0.9924500370096225
14.4,14.983,283.5,0.9916604983962497,14.4,10.763414210005577,283.5,0.9916604983962497
14.1,15.202,283.8,0.9912657290895632,14.1,10.920738358172915,283.8,0.9912657290895632
13.4,14.365,285.4,0.9912657290895632,13.4,10.319458394629253,285.4,0.9912657290895632
12.6,13.71,291.4,0.9912657290895632,12.6,9.848922700338814,291.4,0.9912657290895632
11.7,14.324,294.5,0.9913644214162349,11.7,10.290005015291989,294.5,0.9913644214162349
10.6,13.851,302.1,0.9915618060695781,10.6,9.950213590254773,302.1,0.9915618060695781
9.5,12.572,285.9,0.9917591907229213,9.5,9.031411829953287,285.9,0.9917591907229213
9.2,10.88,274.1,0.9916604983962497,9.2,7.815921150961802,274.1,0.9916604983962497
9.5,11.47,274.1,0.9911670367628916,9.5,8.23976246337609,274.1,0.9911670367628916
9.8,12.242,272.9,0.9907722674562053,9.8,8.7943480450436,272.9,0.9907722674562053
9.9,13.661,270.6,0.9902788058228472,9.9,9.813722320155254,270.6,0.9902788058228472
9.8,12.98,264.9,0.9897853441894893,9.8,9.324508873114356,264.9,0.9897853441894893
9.7,10.784,261.5,0.9893905748828029,9.7,7.746957140806256,261.5,0.9893905748828029
9.7,9.404,251.6,0.9888971132494448,9.7,6.7555994948202915,251.6,0.9888971132494448
9.6,8.067,243.9,0.9885023439427585,9.6,5.795131978383167,243.9,0.9885023439427585
9.5,8.683,240.9,0.9881075746360721,9.5,6.237651043547915,240.9,0.9881075746360721
10.0,9.023,238.5,0.9879101899827288,10.0,6.481898579515471,238.5,0.9879101899827288
10.9,8.241,239.8,0.9880088823094004,10.9,5.920129246790093,239.8,0.9880088823094004
11.9,7.802,247.0,0.9881075746360721,11.9,5.604762575349629,247.0,0.9881075746360721
12.9,7.919,241.8,0.9875154206760425,12.9,5.6888124627267,241.8,0.9875154206760425
14.1,9.979,244.8,0.9864298050826549,14.1,7.168665180647777,244.8,0.9864298050826549
15.2,11.782,241.1,0.9852454971625956,15.2,8.463895496381612,241.1,0.9852454971625956
16.0,12.674,239.4,0.9841598815692081,16.0,9.104686090743552,239.4,0.9841598815692081
16.5,12.786,240.2,0.9831729583024921,16.5,9.185144102591691,240.2,0.9831729583024921
17.1,13.109,241.8,0.9820873427091044,17.1,9.41717926176087,241.8,0.9820873427091044
17.0,13.515,245.5,0.981692573402418,17.0,9.708839554710362,245.5,0.981692573402418
16.4,13.302,243.4,0.9819886503824328,16.4,9.555825657177747,243.4,0.9819886503824328
15.7,12.359,248.3,0.9822847273624475,15.7,8.878397932420672,248.3,0.9822847273624475
14.9,12.128,254.0,0.9828768813224772,14.9,8.71245328298389,254.0,0.9828768813224772
13.8,12.519,248.0,0.9839624969158648,13.8,8.99333794934658,248.0,0.9839624969158648
12.7,12.956,244.1,0.9850481125092524,12.7,9.307267870575467,244.1,0.9850481125092524
12.0,12.795,244.3,0.9855415741426105,12.0,9.191609478543773,244.3,0.9855415741426105
11.5,13.731,236.8,0.985640266469282,11.5,9.86400857756034,236.8,0.985640266469282
11.1,15.478,232.9,0.985640266469282,11.1,11.119009887370106,232.9,0.985640266469282
10.7,14.143,228.7,0.9857389587959535,10.7,10.159979121144554,228.7,0.9857389587959535
10.5,13.418,226.3,0.9857389587959535,10.5,9.63915716944903,226.3,0.9857389587959535
10.3,14.052,226.6,0.9857389587959535,10.3,10.094606986517944,226.6,0.9857389587959535
10.2,13.996,227.4,0.9858376511226252,10.2,10.054377980593877,227.4,0.9858376511226252
10.1,14.063,225.4,0.9860350357759684,10.1,10.1025091126816,225.4,0.9860350357759684
10.0,13.864,222.2,0.9862324204293116,10.0,9.959552466630003,222.2,0.9862324204293116
10.3,13.769,223.5,0.9866271897359981,10.3,9.891306831580243,223.5,0.9866271897359981
10.8,13.944,225.6,0.9870219590426844,10.8,10.017022475092956,225.6,0.9870219590426844
11.4,12.134,228.5,0.9874167283493709,11.4,8.716763533618613,228.5,0.9874167283493709
11.8,9.638,231.9,0.9875154206760425,11.8,6.923699269574434,231.9,0.9875154206760425
12.0,11.178,220.7,0.9873180360226992,12.0,8.029996932486307,220.7,0.9873180360226992
12.2,10.898,219.1,0.9872193436960276,12.2,7.828851902865965,219.1,0.9872193436960276
12.3,10.469,216.5,0.9870219590426844,12.3,7.520668982483373,216.5,0.9870219590426844
12.4,9.993,218.9,0.9867258820626695,12.4,7.178722432128795,218.9,0.9867258820626695
12.4,9.574,219.9,0.9865284974093265,12.4,6.87772326280407,219.9,0.9865284974093265
12.2,9.196,223.2,0.9865284974093265,12.2,6.6061774728166105,223.2,0.9865284974093265
11.8,7.561,218.2,0.9867258820626695,11.8,5.431634174854979,218.2,0.9867258820626695
11.4,8.802,235.1,0.9869232667160128,11.4,6.32313768113656,235.1,0.9869232667160128
10.7,11.79,233.2,0.9871206513693561,10.7,8.469642497227907,233.2,0.9871206513693561
9.9,12.559,237.7,0.9871206513693561,9.9,9.022072953578057,237.7,0.9871206513693561
9.0,13.989,234.2,0.9872193436960276,9.0,10.04934935485337,234.2,0.9872193436960276
8.6,13.53,237.9,0.9870219590426844,8.6,9.719615181297167,237.9,0.9870219590426844
8.8,12.495,241.5,0.9866271897359981,8.8,8.976096946807694,241.5,0.9866271897359981
9.0,11.469,243.1,0.9863311127559832,9.0,8.239044088270303,243.1,0.9863311127559832
8.9,11.052,246.1,0.9858376511226252,8.9,7.939481669157153,246.1,0.9858376511226252
8.7,11.658,246.3,0.9853441894892672,8.7,8.374816983264033,246.3,0.9853441894892672
8.5,11.945,245.6,0.9848507278559092,8.5,8.580990638624883,245.6,0.9848507278559092
8.4,11.858,245.1,0.9844559585492227,8.4,8.51849200442142,245.1,0.9844559585492227
8.3,12.534,241.7,0.9840611892425364,8.3,9.004113575933385,241.7,0.9840611892425364
8.2,13.648,236.4,0.98366641993585,8.2,9.804383443780024,236.4,0.98366641993585
8.5,12.214,233.4,0.9832716506291636,8.5,8.774233542081566,233.4,0.9832716506291636
9.2,11.856,234.6,0.9827781889958055,9.2,8.517055254209845,234.6,0.9827781889958055
10.0,10.607,230.2,0.9822847273624475,10.0,7.619804747081969,230.2,0.9822847273624475
10.9,7.223,224.0,0.9815938810757464,10.9,5.188823389098997,224.0,0.9815938810757464
12.1,8.924,209.9,0.9805082654823587,12.1,6.410779444042565,209.9,0.9805082654823587
13.2,10.128,198.9,0.9795213422156427,13.2,7.27570307141003,198.9,0.9795213422156427
13.5,7.603,195.2,0.9788304959289414,13.5,5.4618059292980305,195.2,0.9788304959289414
12.9,7.856,194.2,0.978238341968912,12.9,5.643554831062124,194.2,0.978238341968912
12.3,7.119,196.8,0.977744880335554,12.3,5.114112378097157,196.8,0.977744880335554
11.5,7.781,187.0,0.9776461880088824,11.5,5.5896766981281045,187.0,0.9776461880088824
10.5,8.544,194.2,0.9780409573155687,10.5,6.137796903843532,194.2,0.9780409573155687
9.5,9.384,194.6,0.9783370342955835,9.5,6.741231992704553,194.6,0.9783370342955835
8.6,10.507,194.6,0.9789291882556131,8.6,7.547967236503276,194.6,0.9789291882556131
7.8,10.23,192.0,0.979718726868986,7.8,7.348977332200297,192.0,0.979718726868986
7.1,9.491,191.5,0.9806069578090304,7.1,6.818098129023754,191.5,0.9806069578090304
7.0,9.345,184.9,0.9808043424623735,7.0,6.713215363578864,184.9,0.9808043424623735
7.5,8.451,175.5,0.9803108808290155,7.5,6.070988019005348,175.5,0.9803108808290155
8.1,8.491,157.4,0.9799161115223292,8.1,6.099723023236825,157.4,0.9799161115223292
8.5,9.486,160.1,0.9795213422156427,8.5,6.814506253494821,160.1,0.9795213422156427
8.8,9.166,154.7,0.9791265729089563,8.8,6.5846262196430025,154.7,0.9791265729089563
9.1,8.414,148.1,0.97873180360227,9.1,6.044408140091231,148.1,0.97873180360227
9.4,7.481,143.8,0.9789291882556131,9.4,5.374164166392025,143.8,0.9789291882556131
9.8,6.033,136.8,0.9798174191956575,9.8,4.333957013212551,136.8,0.9798174191956575
10.1,4.283,126.6,0.9806069578090304,10.1,3.0768005780854226,126.6,0.9806069578090304
10.4,2.628,107.8,0.9817912657290895,10.4,1.8878897780080526,107.8,0.9817912657290895
10.6,1.06,99.2,0.9834690352825067,10.6,0.7614776121341461,99.2,0.9834690352825067
10.7,0.768,231.5,0.9851468048359241,10.7,0.5517120812443626,231.5,0.9851468048359241
10.9,1.741,201.2,0.9863311127559832,10.9,1.2506910591750457,201.2,0.9863311127559832
11.1,2.091,164.6,0.9869232667160128,11.1,1.5021223462004714,164.6,0.9869232667160128
11.3,2.783,135.7,0.9876141130027141,11.3,1.9992379194050267,135.7,0.9876141130027141
11.4,3.733,141.2,0.9881075746360721,11.4,2.6816942699026107,141.2,0.9881075746360721
11.5,4.405,148.8,0.9885023439427585,11.5,3.164442340991428,148.8,0.9885023439427585
11.5,4.761,158.0,0.9888971132494448,11.5,3.420183878651575,158.0,0.9888971132494448
11.3,6.018,175.8,0.9895879595361461,11.3,4.323181386625746,175.8,0.9895879595361461
11.0,6.728,175.1,0.9903774981495189,11.0,4.833227711734467,175.1,0.9903774981495189
10.7,7.083,173.7,0.9911670367628916,10.7,5.0882508742888275,173.7,0.9911670367628916
10.2,7.561,167.2,0.9919565753762645,10.2,5.431634174854979,167.2,0.9919565753762645
9.5,7.061,165.4,0.9927461139896373,9.5,5.0724466219615145,165.4,0.9927461139896373
8.9,6.189,162.5,0.9935356526030101,8.9,4.446023529715312,162.5,0.9935356526030101
8.7,5.36,154.4,0.9939304219096965,8.7,3.8504905670179466,154.4,0.9939304219096965
9.0,5.001,131.3,0.9939304219096965,9.0,3.592593904040439,131.3,0.9939304219096965
9.4,4.555,119.8,0.9940291142363682,9.4,3.272198606859467,119.8,0.9940291142363682
9.4,3.673,115.8,0.9940291142363682,9.4,2.638591763555395,115.8,0.9940291142363682
9.3,3.203,124.7,0.9941278065630397,9.3,2.3009554638355376,124.7,0.9941278065630397
9.1,3.322,138.2,0.9941278065630397,9.1,2.3864421014241826,138.2,0.9941278065630397
9.0,3.181,140.7,0.9942264988897113,9.0,2.285151211508225,140.7,0.9942264988897113
8.9,3.117,131.9,0.9944238835430546,8.9,2.2391752047378617,131.9,0.9944238835430546
8.8,3.018,132.8,0.9947199605230693,8.8,2.1680560692649555,132.8,0.9947199605230693
9.1,2.626,128.8,0.9951147298297557,9.1,1.8864530277964788,128.8,0.9951147298297557
9.7,2.493,121.0,0.9957068837897853,9.7,1.790909138726817,121.0,0.9957068837897853
10.4,1.728,103.7,0.996299037749815,10.4,1.2413521827998155,103.7,0.996299037749815
11.1,1.219,49.0,0.9964964224031582,11.1,0.8756992539542681,49.0,0.9964964224031582
11.8,1.812,7.5,0.996299037749815,11.8,1.3016956916859177,7.5,0.996299037749815
12.6,2.172,342.6,0.9961016530964717,12.6,1.5603107297692127,342.6,0.9961016530964717
13.1,2.216,327.2,0.9958055761164569,13.1,1.5919192344238375,327.2,0.9958055761164569
13.3,2.15,335.2,0.9954108068097706,13.3,1.5445064774419,335.2,0.9954108068097706
13.5,2.036,346.9,0.9950160375030842,13.5,1.46261171538219,346.9,0.9950160375030842
13.5,1.573,8.5,0.9951147298297557,13.5,1.1300040414028412,8.5,0.9951147298297557
13.2,2.006,37.9,0.9954108068097706,13.2,1.4410604622085819,37.9,0.9954108068097706
12.9,3.854,87.5,0.9958055761164569,12.9,2.7686176577028294,87.5,0.9958055761164569
12.4,4.598,82.1,0.9962003454231433,12.4,3.3030887364083052,82.1,0.9962003454231433
11.7,4.71,76.1,0.9966938070565013,11.7,3.3835467482564416,76.1,0.9966938070565013
11.0,4.792,71.7,0.9971872686898593,11.0,3.4424535069309696,71.7,0.9971872686898593
10.7,4.804,68.0,0.9973846533432026,10.7,3.451074008200413,68.0,0.9973846533432026
10.8,5.016,61.0,0.9973846533432026,10.8,3.603369530627242,61.0,0.9973846533432026
11.0,5.42,58.9,0.9973846533432026,11.0,3.8935930733651625,58.9,0.9973846533432026
11.0,5.482,44.4,0.9973846533432026,11.0,3.938132329923952,44.4,0.9973846533432026
10.8,6.912,26.7,0.9974833456698742,10.8,4.965408731199262,26.7,0.9974833456698742
10.7,10.341,2.1,0.9974833456698742,10.7,7.428716968942646,2.1,0.9974833456698742
10.6,11.517,1.4,0.9976807303232174,10.6,8.273526093348076,1.4,0.9976807303232174
10.5,13.252,7.0,0.9978781149765606,10.5,9.519906901888401,7.0,0.9978781149765606
10.4,14.194,3.0,0.9981741919565753,10.4,10.19661625153969,3.0,0.9981741919565753
10.7,14.293,359.5,0.9985689612632618,10.7,10.267735387012594,359.5,0.9985689612632618
11.2,14.06,357.6,0.9993584998766346,11.2,10.10035398736424,357.6,0.9993584998766346
11.8,12.643,354.4,1.0000493461633357,11.8,9.08241646246416,354.4,1.0000493461633357
12.2,10.228,352.0,1.0003454231433506,12.2,7.3475405819887225,352.0,1.0003454231433506
12.5,9.021,353.5,1.0000493461633357,12.5,6.4804618293038985,353.5,1.0000493461633357
12.8,10.197,355.4,0.9998519615099927,12.8,7.325270953709327,355.4,0.9998519615099927
13.0,10.77,344.6,0.9996545768566494,13.0,7.7368998893252385,344.6,0.9996545768566494
13.2,10.328,344.1,0.9993584998766346,13.2,7.419378092567415,344.1,0.9993584998766346
13.5,9.627,343.0,0.9991611152232913,13.5,6.915797143410779,343.0,0.9991611152232913
13.4,9.266,345.7,0.9991611152232913,13.4,6.656463730221696,345.7,0.9991611152232913
13.1,8.494,350.1,0.9995558845299778,13.1,6.101878148554186,350.1,0.9995558845299778
12.7,9.119,355.2,0.9999506538366643,12.7,6.550862589671017,355.2,0.9999506538366643
12.2,10.241,351.8,1.0003454231433506,12.2,7.356879458363953,351.8,1.0003454231433506
11.5,10.506,353.1,1.000740192450037,11.5,7.54724886139749,353.1,1.000740192450037
10.8,12.3,354.4,1.0010362694300519,10.8,8.836013801179243,354.4,1.0010362694300519
10.6,12.677,356.3,1.0013323464100667,10.6,9.106841216060914,356.3,1.0013323464100667
10.8,13.555,356.1,1.0014310387367382,10.8,9.737574558941839,356.1,1.0014310387367382
11.0,14.045,354.3,1.0015297310634097,11.0,10.089578360777436,354.3,1.0015297310634097
11.0,14.839,354.7,1.0015297310634097,11.0,10.659968194772258,354.7,1.0015297310634097
